track_id,frame,timestamp,x,y,width,height
person_185,191680,2025-03-18 11:11:32.166880,621,581,1280,720
person_185,191690,2025-03-18 11:11:32.500502,621,581,1280,720
person_186,192000,2025-03-18 11:11:42.842800,778,143,1280,720
person_186,192010,2025-03-18 11:11:43.176422,778,143,1280,720
person_186,192020,2025-03-18 11:11:43.510045,778,143,1280,720
person_186,192030,2025-03-18 11:11:43.843667,778,143,1280,720
person_186,192040,2025-03-18 11:11:44.177290,778,143,1280,720
person_187,192750,2025-03-18 11:12:07.864487,637,454,1280,720
person_187,192760,2025-03-18 11:12:08.198110,637,454,1280,720
person_187,192770,2025-03-18 11:12:08.531732,637,454,1280,720
person_187,192780,2025-03-18 11:12:08.865355,637,454,1280,720
person_187,192790,2025-03-18 11:12:09.198977,637,454,1280,720
person_188,194250,2025-03-18 11:12:57.907861,465,352,1280,720
person_188,194260,2025-03-18 11:12:58.241484,465,352,1280,720
person_188,194270,2025-03-18 11:12:58.575106,465,352,1280,720
person_188,194280,2025-03-18 11:12:58.908729,465,352,1280,720
person_188,194290,2025-03-18 11:12:59.242351,465,352,1280,720
person_189,194450,2025-03-18 11:13:04.580311,778,145,1280,720
person_189,194460,2025-03-18 11:13:04.913934,778,145,1280,720
person_189,194470,2025-03-18 11:13:05.247556,778,145,1280,720
person_189,194480,2025-03-18 11:13:05.581179,778,145,1280,720
person_189,194490,2025-03-18 11:13:05.914801,778,145,1280,720
person_190,194500,2025-03-18 11:13:06.248424,778,143,1280,720
person_190,194510,2025-03-18 11:13:06.582046,778,143,1280,720
person_190,194520,2025-03-18 11:13:06.915669,778,143,1280,720
person_190,194530,2025-03-18 11:13:07.249291,778,143,1280,720
person_190,194540,2025-03-18 11:13:07.582914,778,143,1280,720
person_191,194600,2025-03-18 11:13:09.584649,778,145,1280,720
person_191,194610,2025-03-18 11:13:09.918271,778,145,1280,720
person_191,194620,2025-03-18 11:13:10.251894,778,145,1280,720
person_191,194630,2025-03-18 11:13:10.585516,778,145,1280,720
person_191,194640,2025-03-18 11:13:10.919139,778,145,1280,720
person_192,194650,2025-03-18 11:13:11.252761,778,145,1280,720
person_192,194660,2025-03-18 11:13:11.586384,778,145,1280,720
person_192,194670,2025-03-18 11:13:11.920006,778,145,1280,720
person_192,194680,2025-03-18 11:13:12.253629,778,145,1280,720
person_192,194690,2025-03-18 11:13:12.587251,778,145,1280,720
person_193,196800,2025-03-18 11:14:22.981598,781,147,1280,720
person_193,196810,2025-03-18 11:14:23.315220,781,147,1280,720
person_193,196820,2025-03-18 11:14:23.648843,781,147,1280,720
person_193,196830,2025-03-18 11:14:23.982465,781,147,1280,720
person_193,196840,2025-03-18 11:14:24.316088,781,147,1280,720
person_194,198800,2025-03-18 11:15:29.706097,964,494,1280,720
person_194,198810,2025-03-18 11:15:30.039720,964,494,1280,720
person_194,198820,2025-03-18 11:15:30.373342,964,494,1280,720
person_194,198830,2025-03-18 11:15:30.706964,964,494,1280,720
person_194,198840,2025-03-18 11:15:31.040587,964,494,1280,720
person_195,198950,2025-03-18 11:15:34.710434,778,145,1280,720
person_195,198960,2025-03-18 11:15:35.044057,778,145,1280,720
person_195,198970,2025-03-18 11:15:35.377679,778,145,1280,720
person_195,198980,2025-03-18 11:15:35.711302,778,145,1280,720
person_195,198990,2025-03-18 11:15:36.044924,778,145,1280,720
person_196,199750,2025-03-18 11:16:01.400234,1166,486,1280,720
person_196,199760,2025-03-18 11:16:01.733857,1166,486,1280,720
person_196,199770,2025-03-18 11:16:02.067479,1166,486,1280,720
person_196,199780,2025-03-18 11:16:02.401102,1166,486,1280,720
person_196,199790,2025-03-18 11:16:02.734724,1166,486,1280,720
person_197,203800,2025-03-18 11:18:16.517345,778,149,1280,720
person_197,203810,2025-03-18 11:18:16.850967,778,149,1280,720
person_197,203820,2025-03-18 11:18:17.184590,778,149,1280,720
person_197,203830,2025-03-18 11:18:17.518212,778,149,1280,720
person_197,203840,2025-03-18 11:18:17.851835,778,149,1280,720
person_198,204550,2025-03-18 11:18:41.539032,777,477,1280,720
person_198,204560,2025-03-18 11:18:41.872655,777,477,1280,720
person_198,204570,2025-03-18 11:18:42.206277,777,477,1280,720
person_198,204580,2025-03-18 11:18:42.539900,777,477,1280,720
person_198,204590,2025-03-18 11:18:42.873522,777,477,1280,720
person_199,205300,2025-03-18 11:19:06.560719,778,153,1280,720
person_199,205310,2025-03-18 11:19:06.894342,778,153,1280,720
person_199,205320,2025-03-18 11:19:07.227964,778,153,1280,720
person_199,205330,2025-03-18 11:19:07.561587,778,153,1280,720
person_199,205340,2025-03-18 11:19:07.895209,778,153,1280,720
person_200,205600,2025-03-18 11:19:16.569394,657,461,1280,720
person_200,205610,2025-03-18 11:19:16.903017,657,461,1280,720
person_200,205620,2025-03-18 11:19:17.236639,657,461,1280,720
person_200,205630,2025-03-18 11:19:17.570262,657,461,1280,720
person_200,205640,2025-03-18 11:19:17.903884,657,461,1280,720
person_201,205800,2025-03-18 11:19:23.241844,1167,479,1280,720
person_201,205810,2025-03-18 11:19:23.575467,1167,479,1280,720
person_201,205820,2025-03-18 11:19:23.909089,1167,479,1280,720
person_201,205830,2025-03-18 11:19:24.242712,1167,479,1280,720
person_201,205840,2025-03-18 11:19:24.576334,1167,479,1280,720
person_202,206150,2025-03-18 11:19:34.918631,659,459,1280,720
person_202,206160,2025-03-18 11:19:35.252254,659,459,1280,720
person_202,206170,2025-03-18 11:19:35.585876,659,459,1280,720
person_202,206180,2025-03-18 11:19:35.919499,659,459,1280,720
person_202,206190,2025-03-18 11:19:36.253121,659,459,1280,720
person_203,207500,2025-03-18 11:20:19.957668,303,548,1280,720
person_203,207510,2025-03-18 11:20:20.291291,303,548,1280,720
person_203,207520,2025-03-18 11:20:20.624913,303,548,1280,720
person_203,207530,2025-03-18 11:20:20.958536,303,548,1280,720
person_203,207540,2025-03-18 11:20:21.292158,303,548,1280,720
person_204,207700,2025-03-18 11:20:26.630118,1166,482,1280,720
person_204,207710,2025-03-18 11:20:26.963741,1166,482,1280,720
person_204,207720,2025-03-18 11:20:27.297363,1166,482,1280,720
person_204,207730,2025-03-18 11:20:27.630986,1166,482,1280,720
person_204,207740,2025-03-18 11:20:27.964608,1166,482,1280,720
person_205,207950,2025-03-18 11:20:34.970681,655,462,1280,720
person_205,207960,2025-03-18 11:20:35.304303,655,462,1280,720
person_205,207970,2025-03-18 11:20:35.637926,655,462,1280,720
person_205,207980,2025-03-18 11:20:35.971548,655,462,1280,720
person_205,207990,2025-03-18 11:20:36.305171,655,462,1280,720
person_206,208600,2025-03-18 11:20:56.656143,659,458,1280,720
person_206,208610,2025-03-18 11:20:56.989765,659,458,1280,720
person_206,208620,2025-03-18 11:20:57.323388,659,458,1280,720
person_206,208630,2025-03-18 11:20:57.657010,659,458,1280,720
person_206,208640,2025-03-18 11:20:57.990633,659,458,1280,720
person_207,208650,2025-03-18 11:20:58.324255,676,462,1280,720
person_207,208660,2025-03-18 11:20:58.657878,676,462,1280,720
person_207,208670,2025-03-18 11:20:58.991500,676,462,1280,720
person_207,208680,2025-03-18 11:20:59.325123,676,462,1280,720
person_207,208690,2025-03-18 11:20:59.658745,676,462,1280,720
person_208,208750,2025-03-18 11:21:01.660480,782,460,1280,720
person_208,208760,2025-03-18 11:21:01.994103,782,460,1280,720
person_208,208770,2025-03-18 11:21:02.327725,782,460,1280,720
person_208,208780,2025-03-18 11:21:02.661348,782,460,1280,720
person_208,208790,2025-03-18 11:21:02.994970,782,460,1280,720
person_209,209100,2025-03-18 11:21:13.337268,666,468,1280,720
person_209,209110,2025-03-18 11:21:13.670890,666,468,1280,720
person_209,209120,2025-03-18 11:21:14.004513,666,468,1280,720
person_209,209130,2025-03-18 11:21:14.338135,666,468,1280,720
person_209,209140,2025-03-18 11:21:14.671758,666,468,1280,720
person_210,209150,2025-03-18 11:21:15.005380,671,454,1280,720
person_210,209160,2025-03-18 11:21:15.339003,671,454,1280,720
person_210,209170,2025-03-18 11:21:15.672625,671,454,1280,720
person_210,209180,2025-03-18 11:21:16.006248,671,454,1280,720
person_210,209190,2025-03-18 11:21:16.339870,671,454,1280,720
person_211,209700,2025-03-18 11:21:33.354617,654,466,1280,720
person_211,209710,2025-03-18 11:21:33.688240,654,466,1280,720
person_211,209720,2025-03-18 11:21:34.021862,654,466,1280,720
person_211,209730,2025-03-18 11:21:34.355485,654,466,1280,720
person_211,209740,2025-03-18 11:21:34.689107,654,466,1280,720
person_212,209950,2025-03-18 11:21:41.695180,450,450,1280,720
person_212,209960,2025-03-18 11:21:42.028802,450,450,1280,720
person_212,209970,2025-03-18 11:21:42.362425,450,450,1280,720
person_212,209980,2025-03-18 11:21:42.696047,450,450,1280,720
person_212,209990,2025-03-18 11:21:43.029670,450,450,1280,720
person_213,210050,2025-03-18 11:21:45.031405,448,455,1280,720
person_213,210060,2025-03-18 11:21:45.365027,448,455,1280,720
person_213,210070,2025-03-18 11:21:45.698650,448,455,1280,720
person_213,210080,2025-03-18 11:21:46.032272,448,455,1280,720
person_213,210090,2025-03-18 11:21:46.365895,448,455,1280,720
person_214,210550,2025-03-18 11:22:01.712530,653,461,1280,720
person_214,210560,2025-03-18 11:22:02.046152,653,461,1280,720
person_214,210570,2025-03-18 11:22:02.379775,653,461,1280,720
person_214,210580,2025-03-18 11:22:02.713397,653,461,1280,720
person_214,210590,2025-03-18 11:22:03.047020,653,461,1280,720
person_215,210750,2025-03-18 11:22:08.384980,246,389,1280,720
person_215,210760,2025-03-18 11:22:08.718602,246,389,1280,720
person_215,210770,2025-03-18 11:22:09.052225,246,389,1280,720
person_215,210780,2025-03-18 11:22:09.385847,246,389,1280,720
person_215,210790,2025-03-18 11:22:09.719470,246,389,1280,720
person_216,211300,2025-03-18 11:22:26.734217,1023,538,1280,720
person_216,211310,2025-03-18 11:22:27.067839,1023,538,1280,720
person_216,211320,2025-03-18 11:22:27.401462,1023,538,1280,720
person_216,211330,2025-03-18 11:22:27.735084,1023,538,1280,720
person_216,211340,2025-03-18 11:22:28.068707,1023,538,1280,720
person_217,211750,2025-03-18 11:22:41.747229,251,286,1280,720
person_217,211760,2025-03-18 11:22:42.080852,251,286,1280,720
person_217,211770,2025-03-18 11:22:42.414474,251,286,1280,720
person_217,211780,2025-03-18 11:22:42.748097,251,286,1280,720
person_217,211790,2025-03-18 11:22:43.081719,251,286,1280,720
person_218,212900,2025-03-18 11:23:20.113816,473,537,1280,720
person_218,212910,2025-03-18 11:23:20.447439,473,537,1280,720
person_218,212920,2025-03-18 11:23:20.781061,473,537,1280,720
person_218,212930,2025-03-18 11:23:21.114684,473,537,1280,720
person_218,212940,2025-03-18 11:23:21.448306,473,537,1280,720
person_219,213600,2025-03-18 11:23:43.467391,460,466,1280,720
person_219,213610,2025-03-18 11:23:43.801013,460,466,1280,720
person_219,213620,2025-03-18 11:23:44.134636,460,466,1280,720
person_219,213630,2025-03-18 11:23:44.468258,460,466,1280,720
person_219,213640,2025-03-18 11:23:44.801881,460,466,1280,720
person_220,214750,2025-03-18 11:24:21.833978,778,153,1280,720
person_220,214760,2025-03-18 11:24:22.167600,778,153,1280,720
person_220,214770,2025-03-18 11:24:22.501223,778,153,1280,720
person_220,214780,2025-03-18 11:24:22.834845,778,153,1280,720
person_220,214790,2025-03-18 11:24:23.168468,778,153,1280,720
person_221,214800,2025-03-18 11:24:23.502090,449,213,1280,720
person_221,214810,2025-03-18 11:24:23.835713,449,213,1280,720
person_221,214820,2025-03-18 11:24:24.169335,449,213,1280,720
person_221,214830,2025-03-18 11:24:24.502958,449,213,1280,720
person_221,214840,2025-03-18 11:24:24.836580,449,213,1280,720
person_222,217550,2025-03-18 11:25:55.248277,467,494,1280,720
person_222,217560,2025-03-18 11:25:55.581899,467,494,1280,720
person_222,217570,2025-03-18 11:25:55.915522,467,494,1280,720
person_222,217580,2025-03-18 11:25:56.249144,467,494,1280,720
person_222,217590,2025-03-18 11:25:56.582767,467,494,1280,720
person_223,218150,2025-03-18 11:26:15.265626,1091,386,1280,720
person_223,218160,2025-03-18 11:26:15.599249,1091,386,1280,720
person_223,218170,2025-03-18 11:26:15.932871,1091,386,1280,720
person_223,218180,2025-03-18 11:26:16.266494,1091,386,1280,720
person_223,218190,2025-03-18 11:26:16.600116,1091,386,1280,720
person_224,219000,2025-03-18 11:26:43.623539,785,552,1280,720
person_224,219010,2025-03-18 11:26:43.957161,785,552,1280,720
person_224,219020,2025-03-18 11:26:44.290784,785,552,1280,720
person_224,219030,2025-03-18 11:26:44.624406,785,552,1280,720
person_224,219040,2025-03-18 11:26:44.958029,785,552,1280,720
person_225,220450,2025-03-18 11:27:31.998800,1098,375,1280,720
person_225,220460,2025-03-18 11:27:32.332423,1098,375,1280,720
person_225,220470,2025-03-18 11:27:32.666045,1098,375,1280,720
person_225,220480,2025-03-18 11:27:32.999668,1098,375,1280,720
person_225,220490,2025-03-18 11:27:33.333290,1098,375,1280,720
person_226,221250,2025-03-18 11:27:58.688600,778,143,1280,720
person_226,221260,2025-03-18 11:27:59.022223,778,143,1280,720
person_226,221270,2025-03-18 11:27:59.355845,778,143,1280,720
person_226,221280,2025-03-18 11:27:59.689468,778,143,1280,720
person_226,221290,2025-03-18 11:28:00.023090,778,143,1280,720
person_227,223100,2025-03-18 11:29:00.408762,776,143,1280,720
person_227,223110,2025-03-18 11:29:00.742384,776,143,1280,720
person_227,223120,2025-03-18 11:29:01.076007,776,143,1280,720
person_227,223130,2025-03-18 11:29:01.409629,776,143,1280,720
person_227,223140,2025-03-18 11:29:01.743252,776,143,1280,720
person_228,223300,2025-03-18 11:29:07.081212,778,145,1280,720
person_228,223310,2025-03-18 11:29:07.414834,778,145,1280,720
person_228,223320,2025-03-18 11:29:07.748457,778,145,1280,720
person_228,223330,2025-03-18 11:29:08.082079,778,145,1280,720
person_228,223340,2025-03-18 11:29:08.415702,778,145,1280,720
person_229,223500,2025-03-18 11:29:13.753662,778,145,1280,720
person_229,223510,2025-03-18 11:29:14.087284,778,145,1280,720
person_229,223520,2025-03-18 11:29:14.420907,778,145,1280,720
person_229,223530,2025-03-18 11:29:14.754529,778,145,1280,720
person_229,223540,2025-03-18 11:29:15.088152,778,145,1280,720
person_230,223600,2025-03-18 11:29:17.089887,777,149,1280,720
person_230,223610,2025-03-18 11:29:17.423509,777,149,1280,720
person_230,223620,2025-03-18 11:29:17.757132,777,149,1280,720
person_230,223630,2025-03-18 11:29:18.090754,777,149,1280,720
person_230,223640,2025-03-18 11:29:18.424377,777,149,1280,720
person_231,224050,2025-03-18 11:29:32.102899,595,447,1280,720
person_231,224060,2025-03-18 11:29:32.436521,595,447,1280,720
person_231,224070,2025-03-18 11:29:32.770144,595,447,1280,720
person_231,224080,2025-03-18 11:29:33.103766,595,447,1280,720
person_231,224090,2025-03-18 11:29:33.437389,595,447,1280,720
person_232,224250,2025-03-18 11:29:38.775349,778,145,1280,720
person_232,224260,2025-03-18 11:29:39.108971,778,145,1280,720
person_232,224270,2025-03-18 11:29:39.442594,778,145,1280,720
person_232,224280,2025-03-18 11:29:39.776216,778,145,1280,720
person_232,224290,2025-03-18 11:29:40.109839,778,145,1280,720
person_233,224400,2025-03-18 11:29:43.779686,814,450,1280,720
person_233,224410,2025-03-18 11:29:44.113309,814,450,1280,720
person_233,224420,2025-03-18 11:29:44.446931,814,450,1280,720
person_233,224430,2025-03-18 11:29:44.780554,814,450,1280,720
person_233,224440,2025-03-18 11:29:45.114176,814,450,1280,720
person_234,224500,2025-03-18 11:29:47.115911,1166,482,1280,720
person_234,224510,2025-03-18 11:29:47.449534,1166,482,1280,720
person_234,224520,2025-03-18 11:29:47.783156,1166,482,1280,720
person_234,224530,2025-03-18 11:29:48.116779,1166,482,1280,720
person_234,224540,2025-03-18 11:29:48.450401,1166,482,1280,720
person_235,224550,2025-03-18 11:29:48.784024,1166,482,1280,720
person_235,224560,2025-03-18 11:29:49.117646,1166,482,1280,720
person_235,224570,2025-03-18 11:29:49.451269,1166,482,1280,720
person_235,224580,2025-03-18 11:29:49.784891,1166,482,1280,720
person_235,224590,2025-03-18 11:29:50.118514,1166,482,1280,720
person_236,224650,2025-03-18 11:29:52.120249,1166,486,1280,720
person_236,224660,2025-03-18 11:29:52.453871,1166,486,1280,720
person_236,224670,2025-03-18 11:29:52.787494,1166,486,1280,720
person_236,224680,2025-03-18 11:29:53.121116,1166,486,1280,720
person_236,224690,2025-03-18 11:29:53.454739,1166,486,1280,720
person_237,226350,2025-03-18 11:30:48.836073,1152,474,1280,720
person_237,226360,2025-03-18 11:30:49.169696,1152,474,1280,720
person_237,226370,2025-03-18 11:30:49.503318,1152,474,1280,720
person_237,226380,2025-03-18 11:30:49.836940,1152,474,1280,720
person_237,226390,2025-03-18 11:30:50.170563,1152,474,1280,720
person_238,226550,2025-03-18 11:30:55.508523,473,537,1280,720
person_238,226560,2025-03-18 11:30:55.842145,473,537,1280,720
person_238,226570,2025-03-18 11:30:56.175768,473,537,1280,720
person_238,226580,2025-03-18 11:30:56.509390,473,537,1280,720
person_238,226590,2025-03-18 11:30:56.843013,473,537,1280,720
person_239,226750,2025-03-18 11:31:02.180973,1166,490,1280,720
person_239,226760,2025-03-18 11:31:02.514595,1166,490,1280,720
person_239,226770,2025-03-18 11:31:02.848218,1166,490,1280,720
person_239,226780,2025-03-18 11:31:03.181840,1166,490,1280,720
person_239,226790,2025-03-18 11:31:03.515463,1166,490,1280,720
person_240,227100,2025-03-18 11:31:13.857760,1166,492,1280,720
person_240,227110,2025-03-18 11:31:14.191383,1166,492,1280,720
person_240,227120,2025-03-18 11:31:14.525005,1166,492,1280,720
person_240,227130,2025-03-18 11:31:14.858628,1166,492,1280,720
person_240,227140,2025-03-18 11:31:15.192250,1166,492,1280,720
person_241,228050,2025-03-18 11:31:45.551897,487,336,1280,720
person_241,228060,2025-03-18 11:31:45.885520,487,336,1280,720
person_241,228070,2025-03-18 11:31:46.219142,487,336,1280,720
person_241,228080,2025-03-18 11:31:46.552765,487,336,1280,720
person_241,228090,2025-03-18 11:31:46.886387,487,336,1280,720
person_242,230750,2025-03-18 11:33:15.629971,1166,486,1280,720
person_242,230760,2025-03-18 11:33:15.963594,1166,486,1280,720
person_242,230770,2025-03-18 11:33:16.297216,1166,486,1280,720
person_242,230780,2025-03-18 11:33:16.630839,1166,486,1280,720
person_242,230790,2025-03-18 11:33:16.964461,1166,486,1280,720
person_243,231250,2025-03-18 11:33:32.311096,454,466,1280,720
person_243,231260,2025-03-18 11:33:32.644718,454,466,1280,720
person_243,231270,2025-03-18 11:33:32.978341,454,466,1280,720
person_243,231280,2025-03-18 11:33:33.311963,454,466,1280,720
person_243,231290,2025-03-18 11:33:33.645586,454,466,1280,720
person_244,233800,2025-03-18 11:34:57.384832,671,454,1280,720
person_244,233810,2025-03-18 11:34:57.718455,671,454,1280,720
person_244,233820,2025-03-18 11:34:58.052077,671,454,1280,720
person_244,233830,2025-03-18 11:34:58.385700,671,454,1280,720
person_244,233840,2025-03-18 11:34:58.719322,671,454,1280,720
person_245,234600,2025-03-18 11:35:24.074632,1188,491,1280,720
person_245,234610,2025-03-18 11:35:24.408255,1188,491,1280,720
person_245,234620,2025-03-18 11:35:24.741877,1188,491,1280,720
person_245,234630,2025-03-18 11:35:25.075500,1188,491,1280,720
person_245,234640,2025-03-18 11:35:25.409122,1188,491,1280,720
person_246,236000,2025-03-18 11:36:10.781781,468,495,1280,720
person_246,236010,2025-03-18 11:36:11.115404,468,495,1280,720
person_246,236020,2025-03-18 11:36:11.449026,468,495,1280,720
person_246,236030,2025-03-18 11:36:11.782649,468,495,1280,720
person_246,236040,2025-03-18 11:36:12.116271,468,495,1280,720
person_247,236300,2025-03-18 11:36:20.790456,467,494,1280,720
person_247,236310,2025-03-18 11:36:21.124079,467,494,1280,720
person_247,236320,2025-03-18 11:36:21.457701,467,494,1280,720
person_247,236330,2025-03-18 11:36:21.791324,467,494,1280,720
person_247,236340,2025-03-18 11:36:22.124946,467,494,1280,720
person_248,236500,2025-03-18 11:36:27.462906,769,504,1280,720
person_248,236510,2025-03-18 11:36:27.796529,769,504,1280,720
person_248,236520,2025-03-18 11:36:28.130151,769,504,1280,720
person_248,236530,2025-03-18 11:36:28.463774,769,504,1280,720
person_248,236540,2025-03-18 11:36:28.797396,769,504,1280,720
person_249,236650,2025-03-18 11:36:32.467244,468,509,1280,720
person_249,236660,2025-03-18 11:36:32.800866,468,509,1280,720
person_249,236670,2025-03-18 11:36:33.134489,468,509,1280,720
person_249,236680,2025-03-18 11:36:33.468111,468,509,1280,720
person_249,236690,2025-03-18 11:36:33.801734,468,509,1280,720
person_250,236700,2025-03-18 11:36:34.135356,465,496,1280,720
person_250,236710,2025-03-18 11:36:34.468979,465,496,1280,720
person_250,236720,2025-03-18 11:36:34.802601,465,496,1280,720
person_250,236730,2025-03-18 11:36:35.136224,465,496,1280,720
person_250,236740,2025-03-18 11:36:35.469846,465,496,1280,720
person_251,237300,2025-03-18 11:36:54.152706,1186,486,1280,720
person_251,237310,2025-03-18 11:36:54.486328,1186,486,1280,720
person_251,237320,2025-03-18 11:36:54.819951,1186,486,1280,720
person_251,237330,2025-03-18 11:36:55.153573,1186,486,1280,720
person_251,237340,2025-03-18 11:36:55.487196,1186,486,1280,720
person_252,237450,2025-03-18 11:36:59.157043,756,483,1280,720
person_252,237460,2025-03-18 11:36:59.490666,756,483,1280,720
person_252,237470,2025-03-18 11:36:59.824288,756,483,1280,720
person_252,237480,2025-03-18 11:37:00.157911,756,483,1280,720
person_252,237490,2025-03-18 11:37:00.491533,756,483,1280,720
person_253,238100,2025-03-18 11:37:20.842506,466,489,1280,720
person_253,238110,2025-03-18 11:37:21.176128,466,489,1280,720
person_253,238120,2025-03-18 11:37:21.509751,466,489,1280,720
person_253,238130,2025-03-18 11:37:21.843373,466,489,1280,720
person_253,238140,2025-03-18 11:37:22.176996,466,489,1280,720
person_254,238250,2025-03-18 11:37:25.846843,762,468,1280,720
person_254,238260,2025-03-18 11:37:26.180466,762,468,1280,720
person_254,238270,2025-03-18 11:37:26.514088,762,468,1280,720
person_254,238280,2025-03-18 11:37:26.847711,762,468,1280,720
person_254,238290,2025-03-18 11:37:27.181333,762,468,1280,720
person_255,240300,2025-03-18 11:38:34.239455,737,501,1280,720
person_256,240300,2025-03-18 11:38:34.239455,858,505,1280,720
person_257,240300,2025-03-18 11:38:34.239455,959,528,1280,720
person_255,240310,2025-03-18 11:38:34.573077,737,501,1280,720
person_256,240310,2025-03-18 11:38:34.573077,858,505,1280,720
person_257,240310,2025-03-18 11:38:34.573077,959,528,1280,720
person_255,240320,2025-03-18 11:38:34.906700,737,501,1280,720
person_256,240320,2025-03-18 11:38:34.906700,858,505,1280,720
person_257,240320,2025-03-18 11:38:34.906700,959,528,1280,720
person_255,240330,2025-03-18 11:38:35.240322,737,501,1280,720
person_256,240330,2025-03-18 11:38:35.240322,858,505,1280,720
person_257,240330,2025-03-18 11:38:35.240322,959,528,1280,720
person_255,240340,2025-03-18 11:38:35.573945,737,501,1280,720
person_256,240340,2025-03-18 11:38:35.573945,858,505,1280,720
person_257,240340,2025-03-18 11:38:35.573945,959,528,1280,720
person_258,241300,2025-03-18 11:39:07.601704,855,522,1280,720
person_258,241310,2025-03-18 11:39:07.935327,855,522,1280,720
person_258,241320,2025-03-18 11:39:08.268949,855,522,1280,720
person_258,241330,2025-03-18 11:39:08.602572,855,522,1280,720
person_258,241340,2025-03-18 11:39:08.936194,855,522,1280,720
person_259,241550,2025-03-18 11:39:15.942267,849,501,1280,720
person_259,241560,2025-03-18 11:39:16.275889,849,501,1280,720
person_259,241570,2025-03-18 11:39:16.609512,849,501,1280,720
person_259,241580,2025-03-18 11:39:16.943134,849,501,1280,720
person_259,241590,2025-03-18 11:39:17.276757,849,501,1280,720
person_260,241650,2025-03-18 11:39:19.278492,393,353,1280,720
person_260,241660,2025-03-18 11:39:19.612114,393,353,1280,720
person_260,241670,2025-03-18 11:39:19.945737,393,353,1280,720
person_260,241680,2025-03-18 11:39:20.279359,393,353,1280,720
person_260,241690,2025-03-18 11:39:20.612982,393,353,1280,720
person_261,241750,2025-03-18 11:39:22.614717,386,348,1280,720
person_261,241760,2025-03-18 11:39:22.948339,386,348,1280,720
person_261,241770,2025-03-18 11:39:23.281962,386,348,1280,720
person_261,241780,2025-03-18 11:39:23.615584,386,348,1280,720
person_261,241790,2025-03-18 11:39:23.949207,386,348,1280,720
person_262,241900,2025-03-18 11:39:27.619054,876,518,1280,720
person_262,241910,2025-03-18 11:39:27.952677,876,518,1280,720
person_262,241920,2025-03-18 11:39:28.286299,876,518,1280,720
person_262,241930,2025-03-18 11:39:28.619922,876,518,1280,720
person_262,241940,2025-03-18 11:39:28.953544,876,518,1280,720
person_263,242200,2025-03-18 11:39:37.627729,857,490,1280,720
person_263,242210,2025-03-18 11:39:37.961351,857,490,1280,720
person_263,242220,2025-03-18 11:39:38.294974,857,490,1280,720
person_263,242230,2025-03-18 11:39:38.628596,857,490,1280,720
person_263,242240,2025-03-18 11:39:38.962219,857,490,1280,720
person_264,242300,2025-03-18 11:39:40.963954,854,496,1280,720
person_264,242310,2025-03-18 11:39:41.297576,854,496,1280,720
person_264,242320,2025-03-18 11:39:41.631199,854,496,1280,720
person_264,242330,2025-03-18 11:39:41.964821,854,496,1280,720
person_264,242340,2025-03-18 11:39:42.298444,854,496,1280,720
person_265,242950,2025-03-18 11:40:02.649416,635,460,1280,720
person_265,242960,2025-03-18 11:40:02.983039,635,460,1280,720
person_265,242970,2025-03-18 11:40:03.316661,635,460,1280,720
person_265,242980,2025-03-18 11:40:03.650284,635,460,1280,720
person_265,242990,2025-03-18 11:40:03.983906,635,460,1280,720
person_266,243750,2025-03-18 11:40:29.339216,780,145,1280,720
person_266,243760,2025-03-18 11:40:29.672838,780,145,1280,720
person_266,243770,2025-03-18 11:40:30.006461,780,145,1280,720
person_266,243780,2025-03-18 11:40:30.340083,780,145,1280,720
person_266,243790,2025-03-18 11:40:30.673706,780,145,1280,720
person_267,243900,2025-03-18 11:40:34.343553,778,143,1280,720
person_267,243910,2025-03-18 11:40:34.677176,778,143,1280,720
person_267,243920,2025-03-18 11:40:35.010798,778,143,1280,720
person_267,243930,2025-03-18 11:40:35.344421,778,143,1280,720
person_267,243940,2025-03-18 11:40:35.678043,778,143,1280,720
person_268,243950,2025-03-18 11:40:36.011666,778,145,1280,720
person_268,243960,2025-03-18 11:40:36.345288,778,145,1280,720
person_268,243970,2025-03-18 11:40:36.678911,778,145,1280,720
person_268,243980,2025-03-18 11:40:37.012533,778,145,1280,720
person_268,243990,2025-03-18 11:40:37.346156,778,145,1280,720
person_269,244000,2025-03-18 11:40:37.679778,780,144,1280,720
person_269,244010,2025-03-18 11:40:38.013401,780,144,1280,720
person_269,244020,2025-03-18 11:40:38.347023,780,144,1280,720
person_269,244030,2025-03-18 11:40:38.680646,780,144,1280,720
person_269,244040,2025-03-18 11:40:39.014268,780,144,1280,720
person_270,244150,2025-03-18 11:40:42.684116,778,145,1280,720
person_270,244160,2025-03-18 11:40:43.017738,778,145,1280,720
person_270,244170,2025-03-18 11:40:43.351361,778,145,1280,720
person_270,244180,2025-03-18 11:40:43.684983,778,145,1280,720
person_270,244190,2025-03-18 11:40:44.018606,778,145,1280,720
person_271,244250,2025-03-18 11:40:46.020341,778,143,1280,720
person_271,244260,2025-03-18 11:40:46.353963,778,143,1280,720
person_271,244270,2025-03-18 11:40:46.687586,778,143,1280,720
person_271,244280,2025-03-18 11:40:47.021208,778,143,1280,720
person_271,244290,2025-03-18 11:40:47.354831,778,143,1280,720
person_272,244300,2025-03-18 11:40:47.688453,778,142,1280,720
person_272,244310,2025-03-18 11:40:48.022076,778,142,1280,720
